policy,hour,battery_soh,pemel_soh,pemfc_soh
C1,1554,0.99304664155376,0.9724036527111113,0.939064126410558
C1,1555,0.993046432505591,0.9723797935146119,0.939027202168134
C1,1556,0.993046164510081,0.9723772671988221,0.938986299385897
C1,1557,0.99304594348958,0.9723534080278325,0.938949375143472
C1,1558,0.993045761209791,0.9723295488823518,0.938912450901048
C1,1559,0.992936497629223,0.972327022566563,0.938871205431371
C1,1560,0.99293630494484,0.9723031634465911,0.938834281188946
C1,1561,0.992936065203003,0.9723006371308022,0.938793140294622
C1,1562,0.9929358675198,0.97227677803634,0.938756216052198
C1,1563,0.992935620719197,0.9722742517205504,0.938715097440299
C1,1564,0.992935417215564,0.9722503926515981,0.938678173197875
C1,1565,0.992935216871795,0.9722265336081546,0.938641248955451
C1,1566,0.99293501739014,0.9722026745838441,0.938604324713026
C1,1567,0.992934818727603,0.9721788155850425,0.938567400470602
C1,1568,0.992934620846132,0.9721549566117498,0.938530476228178
C1,1569,0.992934420062056,0.9721310976575901,0.938493551985754
C1,1570,0.992934214336471,0.9721072387289392,0.938456627743329
C1,1571,0.992934007172422,0.9720833798194215,0.938419703500905
C1,1572,0.992933816974946,0.9720595209354125,0.938382779258481
C1,1573,0.992933640453348,0.972039938557546,0.938345855016057
C1,1574,0.992933456652505,0.9720374122417562,0.938305172387955
C1,1575,0.99293327726481,0.9720246686378794,0.938305172387955
C1,1576,0.9929330989963,0.9720221423220895,0.938207086023387
C1,1577,0.99293292257281,0.9720196160062998,0.938166417971803
C1,1578,0.992932746231859,0.9720170896905109,0.938125752326479
C1,1579,0.992932570045854,0.9720145633747211,0.938085332603927
C1,1580,0.992932344640883,0.9720120370589314,0.938048408361503
C1,1581,0.992932065393456,0.9720095107431425,0.938011484119079
C1,1582,0.992931835134864,0.9719856519292853,0.938011484119079
C1,1583,0.992896782472505,0.9719617933896579,0.93791713563423
C1,1584,0.99289653905861,0.9719592670738691,0.937876631185312
C1,1585,0.992896338381666,0.9719354083110305,0.937839706942888
C1,1586,0.992896162584777,0.9719159336827167,0.937839706942888
C1,1587,0.992895946085515,0.971913407366927,0.937741621883342
C1,1588,0.992895767753017,0.9718895486487311,0.937704697640918
C1,1589,0.992895588844872,0.9718870223329414,0.937667435093175
C1,1590,0.992895413269181,0.9718682387455275,0.937630510850751
C1,1591,0.992895224053611,0.9718443800719735,0.937593586608326
C1,1592,0.992894995572093,0.9718205214175527,0.937556662365902
C1,1593,0.992894722116353,0.9717966627886416,0.937519738123478
C1,1594,0.992894394004946,0.9717728041788618,0.937482813881054
C1,1595,0.992893990374509,0.9717489455945927,0.937482813881054
C1,1596,0.992893566181913,0.9717250872590465,0.937388465396205
C1,1597,0.992893142126325,0.9717012287194202,0.937351541153781
C1,1598,0.992892764609437,0.9716773702053036,0.937314616911357
C1,1599,0.992892382324993,0.9716748438895139,0.937273313514152
C1,1600,0.992892080224744,0.9716509854009072,0.937273313514152
C1,1601,0.992891778220804,0.9716484590851174,0.937174990333782
C1,1602,0.992891533015857,0.9716246006220214,0.937138066091357
C1,1603,0.992891330861829,0.9716007421780565,0.937101141848933
C1,1604,0.992891071691858,0.9715982158622677,0.937060316737263
C1,1605,0.992890739425795,0.9715956895464779,0.937023078121333
C1,1606,0.992890465496797,0.9715718311344015,0.936986153878909
C1,1607,0.9927574132741,0.9715479727414572,0.936949229636485
C1,1608,0.992757123734721,0.9715454464256683,0.936912231500574
C1,1609,0.992756868277386,0.9715266855740876,0.936912231500574
C1,1610,0.992756657335344,0.9715029431706053,0.936817883015726
C1,1611,0.992756482907397,0.9714792014849052,0.936817883015726
C1,1612,0.9927562592752,0.9714766751691163,0.93671925127974
C1,1613,0.992756071987066,0.9714532947251434,0.936682327037316
C1,1614,0.992755897721253,0.9714363332006772,0.936645402794891
C1,1615,0.992755723509383,0.9714209618029732,0.936608478552467
C1,1616,0.992755537553332,0.9713971035567128,0.936571554310043
C1,1617,0.99275531308365,0.9713732453359633,0.936534630067619
C1,1618,0.992755044750458,0.9713493871407233,0.936497705825194
C1,1619,0.992754783879388,0.9713260603313058,0.93646078158277
C1,1620,0.992754454851678,0.9713022021807087,0.936423857340346
C1,1621,0.992754116738588,0.9712783440492447,0.936423857340346
C1,1622,0.992753695958488,0.9712544859432914,0.936329508855497
C1,1623,0.992753344696813,0.9712306278628481,0.936292584613073
C1,1624,0.992753067240494,0.9712067698015385,0.936255660370649
C1,1625,0.992752845269772,0.9711829117657388,0.936218736128225
C1,1626,0.992752616304659,0.971180385449949,0.936177512646408
C1,1627,0.992752427575511,0.9711565274396601,0.936140588403984
C1,1628,0.992752185607118,0.9711540011238703,0.936099661653157
C1,1629,0.992751875381741,0.9711514748080805,0.936058731211811
C1,1630,0.992751619672847,0.9711276168233023,0.936058731211811
C1,1631,0.99260266948688,0.9711250905075125,0.935960586309292
C1,1632,0.992602399312194,0.971101232548245,0.935923662066868
C1,1633,0.992602176660647,0.9710773746144874,0.935886737824444
C1,1634,0.992601914202753,0.9710748482986976,0.935846185759867
C1,1635,0.992601697910509,0.9710509903904507,0.935809261517442
C1,1636,0.992601519663126,0.9710271325013377,0.935772337275018
C1,1637,0.99260129832779,0.971024606185548,0.935731476385637
C1,1638,0.992601107446928,0.9710007483219447,0.935694552143213
C1,1639,0.992600934514868,0.9709774531894928,0.935657627900789
C1,1640,0.992600756052374,0.9709535953705335,0.935620703658365
C1,1641,0.992600556417086,0.9709297375770849,0.93558377941594
C1,1642,0.992600373524633,0.970905879809147,0.935546855173516
C1,1643,0.992600183241262,0.9708820220603421,0.935509930931092
C1,1644,0.992600004913483,0.9708610212269323,0.935509930931092
C1,1645,0.992599825003276,0.9708371635227723,0.935509930931092
C1,1646,0.992599594331892,0.970813305844122,0.935509930931092
C1,1647,0.992599352730259,0.9707894481846046,0.935509930931092
C1,1648,0.992599153623832,0.9707655909842892,0.935509930931092
C1,1649,0.992598950663996,0.9707630646684994,0.935411729960819
C1,1650,0.992598741161653,0.9707605383527096,0.935370733970689
C1,1651,0.99259856850943,0.9707366807442148,0.935370733970689
C1,1652,0.992598371714507,0.9707341544284249,0.935276150039013
C1,1653,0.992598119394248,0.970731628112636,0.935235426208634
C1,1654,0.99259779588301,0.9707291017968463,0.935194823251843
C1,1655,0.992536624723998,0.9707052442202398,0.935157899009419
C1,1656,0.992536282890314,0.9707027179044511,0.93511747351039
C1,1657,0.99253600123761,0.9706788603533554,0.935080549267966
C1,1658,0.992535769170339,0.9706550028277714,0.935043625025542
C1,1659,0.992535570077249,0.9706339756669079,0.935006700783117
C1,1660,0.992535398242187,0.9706133277621488,0.934969776540693
C1,1661,0.99253521449195,0.9705894703003417,0.934932852298269
C1,1662,0.99253499765549,0.9705656128576686,0.934895928055845
C1,1663,0.99253478100012,0.970541755440507,0.93485900381342
C1,1664,0.992534564736169,0.9705178980424777,0.934822079570996
C1,1665,0.99253434247761,0.9704940406699609,0.934785155328572
C1,1666,0.992534102318155,0.9704701833229541,0.934748231086148
C1,1667,0.992533848741016,0.970446325995081,0.934711306843723
C1,1668,0.992533585597522,0.9704224686927198,0.934674382601299
C1,1669,0.992533290558255,0.9703986114158692,0.934637458358875
C1,1670,0.992532959331057,0.9703747541581528,0.934600534116451
C1,1671,0.992532562796681,0.9703508969259479,0.934563609874026
C1,1672,0.992532236073383,0.9703270397128752,0.934563609874026
C1,1673,0.992531966870156,0.9703031825253151,0.934469261389178
C1,1674,0.992531745060055,0.9702793253632657,0.934432337146754
C1,1675,0.992531562299158,0.9702554682203504,0.934432337146754
C1,1676,0.992531327967543,0.9702529419045615,0.934330395678471
C1,1677,0.992531134889573,0.9702290847871569,0.934293471436047
C1,1678,0.992530887329681,0.9702265584713671,0.934248962352337
C1,1679,0.992397659487856,0.9702027013794751,0.934212038109913
C1,1680,0.992397402197137,0.9702001750636852,0.934167476113026
C1,1681,0.992397190246035,0.9701763179973049,0.934130551870602
C1,1682,0.992397015644465,0.9701524609564354,0.934093627628178
C1,1683,0.992396808656619,0.9701499346406456,0.934049094460102
C1,1684,0.992396638050063,0.9701260776252877,0.934049094460102
C1,1685,0.992396467494125,0.9701022206290637,0.934049094460102
C1,1686,0.992396296988759,0.9700783636583507,0.933954745975254
C1,1687,0.992396126533921,0.9700545067131501,0.93391782173283
C1,1688,0.992395956129566,0.9700306497870826,0.93391782173283
C1,1689,0.992395785775648,0.9700067928865277,0.933823473247981
C1,1690,0.992395615472124,0.9699829360114837,0.933823473247981
C1,1691,0.992395417248101,0.9699590791555736,0.933729124763133
C1,1692,0.992395191256811,0.9699352223251761,0.933692200520708
C1,1693,0.992394921303262,0.9699113655139117,0.933655276278284
C1,1694,0.992394579654096,0.9698875087281589,0.93361835203586
C1,1695,0.992394207184653,0.9698636519679179,0.933581427793436
C1,1696,0.992393831788604,0.969861125652129,0.933540159011989
C1,1697,0.992393529976247,0.9698376691114631,0.933503234769564
C1,1698,0.992393220354595,0.9698351427956734,0.933462094184973
C1,1699,0.992392961165021,0.9698123555087803,0.933425169942549
C1,1700,0.992392745437042,0.9697891775892485,0.933388245700125
C1,1701,0.992392468825472,0.9697866512734596,0.933347555548438
C1,1702,0.992392240957792,0.9697627946088887,0.933310631306014
C1,1703,0.992303522680832,0.9697602682930988,0.933269531272291
C1,1704,0.992303279499033,0.9697371033097645,0.933232607029867
C1,1705,0.992303076567364,0.9697141146107667,0.933195682787443
C1,1706,0.992302907064095,0.9696910950161153,0.933158758545019
C1,1707,0.99230270145515,0.9696885687003255,0.933117717075326
C1,1708,0.992302532051122,0.9696647121314245,0.933117717075326
C1,1709,0.99230236269665,0.9696509013649203,0.933117717075326
C1,1710,0.992302193391689,0.9696270448279094,0.933117717075326
C1,1711,0.992302024136196,0.9696031883164113,0.933023368590478
C1,1712,0.992301854930129,0.969579331830424,0.932986444348053
C1,1713,0.992301685773442,0.9695554753635716,0.932949520105629
C1,1714,0.992301516666095,0.9695316189222317,0.932949520105629
C1,1715,0.992301322102094,0.9695077625000259,0.932855171620781
C1,1716,0.992301099215794,0.9694839061033319,0.932818247378357
C1,1717,0.992300833782425,0.9694600497321504,0.932781323135932
C1,1718,0.992300502051215,0.969436193380103,0.932744398893508
C1,1719,0.99230014881998,0.9694123370535681,0.932744398893508
C1,1720,0.992299870343705,0.9693884807525459,0.932650050408659
C1,1721,0.992299595560312,0.969385954436756,0.932609327884232
C1,1722,0.992299371671654,0.9693624240693763,0.932572403641808
C1,1723,0.992299187272613,0.9693385678130008,0.932535479399384
C1,1724,0.992298972200974,0.969336041497211,0.932494866561401
C1,1725,0.992298795063684,0.9693121852663471,0.932494866561401
C1,1726,0.992298567927263,0.9693096589505582,0.932396665931367
C1,1727,0.992201991746482,0.9693071326347684,0.932355888811568
C1,1728,0.992201618283242,0.9693046063189786,0.932314551427838
C1,1729,0.992201310756836,0.9692807501200059,0.932277627185414
C1,1730,0.99220105752526,0.9692568939401673,0.93224070294299
C1,1731,0.992200849002145,0.9692330377858414,0.932203778700565
C1,1732,0.992200677293779,0.969209181657028,0.932166854458141
C1,1733,0.992200506901432,0.9691853255473486,0.932166854458141
C1,1734,0.992200336558411,0.9691614694631819,0.932166854458141
C1,1735,0.992200166264675,0.9691376134045278,0.932166854458141
C1,1736,0.99219999602018,0.9691137573650076,0.932166854458141
C1,1737,0.992199825952606,0.9691112310492189,0.932064829081639
C1,1738,0.992199632152036,0.9690873750352114,0.932027904839215
C1,1739,0.992199412795145,0.9690635190467175,0.93199098059679
C1,1740,0.992199155759997,0.9690396630773576,0.931954056354366
C1,1741,0.992198845021234,0.9690158071335103,0.931917132111942
C1,1742,0.992198478354495,0.9689919512151767,0.931880207869518
C1,1743,0.992198157472903,0.968968095315977,0.931880207869518
C1,1744,0.992197904626507,0.9689442394422899,0.931785859384669
C1,1745,0.992197654253243,0.9689417131265,0.931745075273662
C1,1746,0.992197451333919,0.9689178572783267,0.931708151031238
C1,1747,0.992197283830903,0.9688940618828812,0.931671226788814
C1,1748,0.992197069041787,0.9688915355670915,0.931630106066179
C1,1749,0.992196793618334,0.9688890092513017,0.931589415741399
C1,1750,0.992196566821038,0.9688651534541535,0.931552491498975
C1,1751,0.99204957335351,0.9688412976761402,0.931552491498975
C1,1752,0.992049333866882,0.9688387713603505,0.931454119264516
C1,1753,0.992049133805837,0.9688158845120307,0.931417195022092
C1,1754,0.992048966637303,0.9687929168373371,0.931380270779668
C1,1755,0.992048764085791,0.9687903905215475,0.931339365371016
C1,1756,0.992048597012454,0.9687665583802019,0.931302441128592
C1,1757,0.992048429986656,0.9687427026978614,0.931265516886168
C1,1758,0.992048253576455,0.9687188470410346,0.931228592643743
C1,1759,0.992048050320239,0.9686949914097205,0.931191668401319
C1,1760,0.99204781369003,0.9686711357975412,0.931154744158895
C1,1761,0.992047569200484,0.9686472802108754,0.931117819916471
C1,1762,0.992047316187913,0.9686234246433438,0.931080895674046
C1,1763,0.992047048651768,0.9685995691013266,0.931043971431622
C1,1764,0.992046746140486,0.9685757135848212,0.931007047189198
C1,1765,0.992046391392325,0.9685518580874516,0.930970122946774
C1,1766,0.992045988127146,0.9685280026155947,0.930933198704349
C1,1767,0.992045584980075,0.9685041471628726,0.930896274461925
C1,1768,0.992045267477142,0.9684802917356642,0.930859350219501
C1,1769,0.992045014084344,0.9684564363339694,0.930822425977077
C1,1770,0.992044753628346,0.9684539100181795,0.930781237914941
C1,1771,0.992044539202724,0.9684300546419974,0.930744313672517
C1,1772,0.992044264233849,0.9684275283262085,0.930703233306345
C1,1773,0.992043911628087,0.9684250020104187,0.930662221618134
C1,1774,0.992043522442676,0.968422475694629,0.930621361467601
C1,1775,0.991915567101366,0.9683986203439603,0.930621361467601
C1,1776,0.991915303381322,0.9683747650188053,0.930527012982752
C1,1777,0.991915086316273,0.9683509097191637,0.930490088740328
C1,1778,0.991914907652063,0.9683270544386573,0.930453164497904
C1,1779,0.991914706439827,0.9683245281228675,0.930411957768401
C1,1780,0.991914540496332,0.968300698937754,0.930375033525977
C1,1781,0.991914374599417,0.9682768437082746,0.930375033525977
C1,1782,0.991914208749044,0.9682529884979301,0.930280685041128
C1,1783,0.991914042945173,0.9682291333130983,0.930243760798704
C1,1784,0.991913877187765,0.968205278153781,0.93020683655628
C1,1785,0.991913711476782,0.9681814230135988,0.930169912313855
C1,1786,0.991913545812183,0.9681591242326647,0.930132988071431
C1,1787,0.991913377302205,0.9681352691371309,0.930096063829007
C1,1788,0.991913189127663,0.9681327428213422,0.930051463104289
C1,1789,0.991913023601987,0.9681110412682913,0.930051463104289
C1,1790,0.99191285812254,0.9680881928192636,0.930051463104289
C1,1791,0.991912676599932,0.9680643377938929,0.930051463104289
C1,1792,0.991912503058613,0.968061811478104,0.929953686688928
C1,1793,0.99191233455893,0.9680592851623142,0.929913334519175
C1,1794,0.991912168588183,0.9680567588465244,0.929872982350768
C1,1795,0.991912003339306,0.9680542325307355,0.929832632220579
C1,1796,0.991911791423879,0.9680517062149457,0.929795707978155
C1,1797,0.991911616997836,0.9680278512278458,0.929795707978155
C1,1798,0.991911393313629,0.9680253249120562,0.929701018430125
C1,1799,0.991884125709802,0.9680014699504698,0.9296640941877
C1,1800,0.991883889601734,0.9679989436346801,0.929626831983338
C1,1801,0.99188369271328,0.9679759649587303,0.929589907740914
C1,1802,0.991883527785587,0.967953196001727,0.92955298349849
C1,1803,0.991883328041244,0.9679506696859373,0.929512402635311
C1,1804,0.991883163204974,0.9679268944478279,0.929475478392887
C1,1805,0.991882990890584,0.9679030395755396,0.929438554150462
C1,1806,0.991882796541584,0.9678791847287649,0.929401629908038
C1,1807,0.991882602132719,0.9678553299075047,0.929364705665614
C1,1808,0.991882392224448,0.9678314751053803,0.92932778142319
C1,1809,0.991882158136815,0.9678076203287697,0.929290857180765
C1,1810,0.991881918524904,0.9677837655776724,0.929290857180765
C1,1811,0.991881613415907,0.9677599108457112,0.929196508695917
C1,1812,0.991881222238,0.9677360561392644,0.929159584453493
C1,1813,0.991880829805346,0.9677122014519526,0.929122660211068
C1,1814,0.991880435450862,0.9676883467901554,0.929085735968644
C1,1815,0.991880094686164,0.9676644921538717,0.92904881172622
C1,1816,0.991879739786113,0.9676619658380818,0.929007640162245
C1,1817,0.99187942555009,0.967643666914491,0.929007640162245
C1,1818,0.991879166957979,0.9676198123164782,0.928913291677397
C1,1819,0.991878954156095,0.9675959577439808,0.928913291677397
C1,1820,0.991878779035766,0.967572103196997,0.928818943192548
C1,1821,0.991878554458589,0.9675695768812073,0.928777894966193
C1,1822,0.991878369648117,0.967545722359738,0.928740970723769
C1,1823,0.991757886468556,0.9675431960439482,0.928699740248308
C1,1824,0.991757698283939,0.9675194099733848,0.928662816005884
C1,1825,0.9917574569456,0.967516883657596,0.928621565634261
C1,1826,0.991757258386809,0.9674930291871549,0.928584641391837
C1,1827,0.991757094591096,0.9674692424449244,0.928547717149412
C1,1828,0.991756930840179,0.9674667161291346,0.928506963502103
C1,1829,0.991756767134021,0.9674428617033437,0.928470039259678
C1,1830,0.991756603472586,0.9674190073030676,0.928470039259678
C1,1831,0.991756439855837,0.9673951529219262,0.928470039259678
C1,1832,0.991756259283059,0.9673712985663006,0.92837569077483
C1,1833,0.991756075890827,0.9673474442361882,0.928338766532406
C1,1834,0.991755870853524,0.967323589925213,0.928301842289981
C1,1835,0.991755652064737,0.9672997356397511,0.928264918047557
C1,1836,0.991755405326543,0.9672758813734252,0.928227993805133
C1,1837,0.991755098872196,0.9672520271326139,0.928191069562709
C1,1838,0.991754705859156,0.967228172917318,0.928154145320285
C1,1839,0.991754310676707,0.967204318721157,0.92811722107786
C1,1840,0.991753985545309,0.9671804645505117,0.928080296835436
C1,1841,0.991753718046984,0.967156610399001,0.928043372593012
C1,1842,0.991753497965191,0.967132756273006,0.928006448350587
C1,1843,0.991753267208742,0.9671302299572162,0.927965156620411
C1,1844,0.991752971273397,0.9671277036414274,0.927924197807222
C1,1845,0.991752727795485,0.9671038495409469,0.927887273564798
C1,1846,0.991752527475999,0.9670799954659808,0.927850349322374
C1,1847,0.991637147806777,0.9670774691501911,0.92780924705211
C1,1848,0.991636961170261,0.9670538095181731,0.927772322809686
C1,1849,0.991636721809179,0.9670512832023832,0.927731089742232
C1,1850,0.991636524685082,0.9670275068187302,0.927694165499808
C1,1851,0.99163636195443,0.9670037812824909,0.927657241257383
C1,1852,0.991636199267706,0.9670012549667011,0.927616520841463
C1,1853,0.991636036624874,0.9669774009937941,0.927616520841463
C1,1854,0.991635874025899,0.9669535470400239,0.927616520841463
C1,1855,0.991635711470745,0.9669296931117685,0.927616520841463
C1,1856,0.991635548959378,0.9669058392026487,0.927616520841463
C1,1857,0.991635386491761,0.9668819853190436,0.927522172356615
C1,1858,0.991635202285043,0.9668581314609548,0.927485248114191
C1,1859,0.991635013385723,0.966834277622001,0.927448323871766
C1,1860,0.991634805743654,0.9668104238085627,0.927411399629342
C1,1861,0.991634559163958,0.9667865700142603,0.927374475386918
C1,1862,0.99163424292594,0.9667627162454734,0.927337551144494
C1,1863,0.991633903978291,0.9667388625022009,0.927300626902069
C1,1864,0.991633637603122,0.9667150087780654,0.927263702659645
C1,1865,0.991633366224056,0.9667124824622766,0.927222406299906
C1,1866,0.9916331466431,0.9666886287636555,0.927222406299906
C1,1867,0.991632966025249,0.9666647750905498,0.927222406299906
C1,1868,0.991632752770177,0.966662248774761,0.927124206264754
C1,1869,0.991632577355639,0.96663839512717,0.927087282022329
C1,1870,0.991632352385671,0.9666358688113812,0.927046570437893
C1,1871,0.991536461010301,0.9666333424955914,0.927005233721544
C1,1872,0.991536223422295,0.9666095746312351,0.92696830947912
C1,1873,0.991536027867447,0.9665857771257264,0.926931385236695
C1,1874,0.991535866138224,0.9665621851492076,0.926894460994271
C1,1875,0.991535669727271,0.9665596588334187,0.926853540054772
C1,1876,0.991535508084258,0.966535805281511,0.926853540054772
C1,1877,0.991535346484297,0.9665241908191423,0.926759129745481
C1,1878,0.991535184927356,0.9665003373055072,0.926759129745481
C1,1879,0.991535023413399,0.9664764838110081,0.926759129745481
C1,1880,0.991534861942392,0.9664526303420253,0.926664781260633
C1,1881,0.991534700514301,0.9664287768985571,0.926627857018208
C1,1882,0.991534528984141,0.9664049234742268,0.926627857018208
C1,1883,0.991534339008303,0.9663810700754107,0.92653350853336
C1,1884,0.991534124761121,0.9663572166957308,0.926496584290936
C1,1885,0.991533912846321,0.966354690379942,0.926455202991276
C1,1886,0.991533641057772,0.9663308370257785,0.926418278748851
C1,1887,0.991533336511136,0.9663069836971303,0.926381354506427
C1,1888,0.991533032528173,0.9663044573813405,0.926340189308167
C1,1889,0.991532790459609,0.9662806040782078,0.926303265065743
C1,1890,0.99153259418614,0.9662569080227172,0.926266340823319
C1,1891,0.991532432776156,0.9662330547642369,0.926266340823319
C1,1892,0.99153223701203,0.966230528448447,0.926171789357891
C1,1893,0.991532076020878,0.9662066752154822,0.926171789357891
C1,1894,0.991531891063272,0.9662041488996933,0.926077192351121
C1,1895,0.991456744494787,0.9662016225839036,0.926036517266707
C1,1896,0.991456549459454,0.9661777693828338,0.925999593024282
C1,1897,0.991456305264238,0.9661752430670439,0.925958946804448
C1,1898,0.991456104490461,0.9661513898914896,0.925922022562024
C1,1899,0.991455939416822,0.9661275367350712,0.9258850983196
C1,1900,0.991455754972601,0.9661250104192824,0.925844473585724
C1,1901,0.99145558190878,0.9661011572883804,0.925844473585724
C1,1902,0.991455409443599,0.9660773041829939,0.925750125100875
C1,1903,0.991455237447882,0.9660534510967442,0.925713200858451
C1,1904,0.991455065898881,0.966029598036011,0.925676276616027
C1,1905,0.991454874822902,0.9660057450007931,0.925639352373603
C1,1906,0.991454663460259,0.9659818919847122,0.925602428131178
C1,1907,0.99145443262812,0.9659580389941477,0.925565503888754
C1,1908,0.991454158148911,0.9659341860227191,0.92552857964633
C1,1909,0.991453838431609,0.9659103330768068,0.925491655403906
C1,1910,0.99145347106961,0.965886480156411,0.925454731161481
C1,1911,0.991453083401218,0.9658626272551522,0.925417806919057
C1,1912,0.991452779074578,0.9658387743794086,0.925380882676633
C1,1913,0.991452536842869,0.9658149215291816,0.925343958434209
C1,1914,0.991452340980232,0.9657910686980914,0.925307034191784
C1,1915,0.991452179944202,0.9657672158925176,0.92527010994936
C1,1916,0.991451973403899,0.9657646895767278,0.925225641623919
C1,1917,0.991451708501703,0.965762163260938,0.925184357486904
C1,1918,0.991451369183412,0.9657596369451491,0.92514347387161
C1,1919,0.991291836238461,0.9657357841714695,0.925106549629186
C1,1920,0.991291604936968,0.9657124958068775,0.925069625386762
C1,1921,0.991291413150172,0.9656892132056617,0.925032701144337
C1,1922,0.991291253452698,0.9656661063733849,0.924995776901913
C1,1923,0.9912910595245,0.9656635800575951,0.924951258051795
C1,1924,0.991290898471065,0.965640403391968,0.924914333809371
C1,1925,0.991290738898046,0.9656269929805126,0.924877409566946
C1,1926,0.991290579366448,0.9656031403344141,0.924877409566946
C1,1927,0.991290419876238,0.9655792877074534,0.924877409566946
C1,1928,0.991290260427385,0.965555435106009,0.924783061082098
C1,1929,0.991290101019856,0.9655315825237015,0.924746136839674
C1,1930,0.991289941653619,0.9655077299669115,0.924709212597249
C1,1931,0.991289757580246,0.9654838774356369,0.924672288354825
C1,1932,0.991289545863129,0.9654600249234999,0.924635364112401
C1,1933,0.991289289903099,0.9654361724432582,0.924598439869977
C1,1934,0.991288969327226,0.9654123199757746,0.924561515627553
C1,1935,0.991288617110482,0.9653884675338075,0.924524591385128
C1,1936,0.991288340755173,0.965364619768194,0.924487667142704
C1,1937,0.991288077606726,0.9653606253122026,0.924450465996663
C1,1938,0.991287864909482,0.9653367729212683,0.924413541754239
C1,1939,0.991287641447606,0.9653342466054794,0.924372202423611
C1,1940,0.991287354829848,0.9653317202896897,0.924327697306201
C1,1941,0.991286987207634,0.9653291939738999,0.924287121628823
C1,1942,0.991286685028406,0.9653053416148616,0.924250197386399
C1,1943,0.991175555591373,0.965281489274961,0.924213273143974
C1,1944,0.991175351469768,0.965257636960577,0.92417634890155
C1,1945,0.991175183724417,0.9652337846653306,0.924139424659126
C1,1946,0.991174979731771,0.9652312583495408,0.924098654386365
C1,1947,0.991174812092366,0.9652074060798109,0.92406173014394
C1,1948,0.99117463224495,0.9652048797640211,0.924020986178185
C1,1949,0.991174453741316,0.9651810275198077,0.923984061935761
C1,1950,0.991174275961099,0.9651571753011117,0.923947137693337
C1,1951,0.991174098881437,0.965133323107931,0.923910213450913
C1,1952,0.991173921847513,0.9651094709338891,0.923910213450913
C1,1953,0.991173732495188,0.9650856187853636,0.923815864966064
C1,1954,0.991173540881247,0.9650617666623544,0.92377894072364
C1,1955,0.991173347731777,0.9650379145584833,0.923742016481216
C1,1956,0.99117313160845,0.9650140624801294,0.923705092238791
C1,1957,0.991172865432875,0.9649902104209123,0.923668167996367
C1,1958,0.991172527043566,0.9649663583872126,0.923631243753943
C1,1959,0.991172144152785,0.9649425063790303,0.923594319511519
C1,1960,0.991171761463468,0.9649399800632406,0.923553107739085
C1,1961,0.991171457151045,0.9649161280805746,0.923553107739085
C1,1962,0.991171211271,0.9648922761170465,0.923458759254236
C1,1963,0.991171009209007,0.9648684241790357,0.923421835011812
C1,1964,0.991170750030609,0.9648658978632461,0.923381202783269
C1,1965,0.991170521675627,0.9648471861356576,0.923344278540845
C1,1966,0.991170325336661,0.9648265314671218,0.923344278540845
C1,1967,0.991053668717579,0.9648026795929032,0.923249930055996
C1,1968,0.991053468166787,0.9648001532771133,0.92320867196996
C1,1969,0.991053235411666,0.9647976269613245,0.923167413890851
C1,1970,0.991053044082268,0.964773808767927,0.923130489648427
C1,1971,0.991052886381855,0.9647500516546581,0.923093565406002
C1,1972,0.991052728287815,0.9647475253388683,0.923052803909785
C1,1973,0.991052570234005,0.9647236735412017,0.923052803909785
C1,1974,0.99105241265344,0.9647032020114331,0.922958455424937
C1,1975,0.991052255112765,0.9646793502520421,0.922958455424937
C1,1976,0.991052097611947,0.9646768239362522,0.92286021365605
C1,1977,0.991051940150958,0.9646529722023786,0.922823289413626
C1,1978,0.991051758299875,0.9646291204940212,0.922786365171202
C1,1979,0.991051553066891,0.9646052688111824,0.922749440928777
C1,1980,0.991051316313524,0.9645814171474802,0.922712516686353
C1,1981,0.991051033946214,0.9645575655092964,0.922675592443929
C1,1982,0.991050692088844,0.9645337138902496,0.922638668201505
C1,1983,0.991050311521568,0.9645098622967209,0.92260174395908
C1,1984,0.991049998851826,0.9644860107287095,0.92260174395908
C1,1985,0.991049677504249,0.9644834844129199,0.922503357164151
C1,1986,0.991049407599581,0.964461117180503,0.922466432921727
C1,1987,0.991049185848166,0.9644372656571478,0.922429508679303
C1,1988,0.99104890140548,0.964434739341358,0.922388522705441
C1,1989,0.991048667709839,0.9644108878435192,0.922388522705441
C1,1990,0.991048375944535,0.9644083615277304,0.922290262824095
C1,1991,0.990946095430483,0.964384510055409,0.922290262824095
C1,1992,0.990945898532929,0.964360658608606,0.922195914339247
C1,1993,0.990945736802364,0.9643368071809407,0.922158990096822
C1,1994,0.990945541986443,0.9643342808651509,0.922118179710369
C1,1995,0.990945381965674,0.964310429463003,0.922081255467945
C1,1996,0.990945218949855,0.9643079031472142,0.922040470996879
C1,1997,0.990945041420559,0.9642840517705837,0.922003546754455
C1,1998,0.990944853197572,0.9642602004194715,0.921966622512031
C1,1999,0.990944663023488,0.964236349087497,0.921966622512031
C1,2000,0.990944473919651,0.9642124977810409,0.921872274027182
C1,2001,0.9909442847514,0.9641886465001022,0.921835349784758
C1,2002,0.990944095564172,0.9641647952383022,0.921835349784758
C1,2003,0.990943906311841,0.9641409440020186,0.921741001299909
C1,2004,0.990943699253185,0.9641170927848748,0.921704077057485
C1,2005,0.990943454637839,0.9640932415932482,0.921667152815061
